id,ingredient_name,ingredient_link,ingredient_image
73,1/2 oz  Apple brandy,/ingredient/26-Apple-brandy,../images/ingredients/Apple brandy-Medium.png
73,1 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
74,3 tblsp chopped Angelica root,/ingredient/19-Angelica-root,../images/ingredients/Angelica root-Medium.png
74,1 tblsp chopped  Almond,/ingredient/17-Almond,../images/ingredients/Almond-Medium.png
74,1 cracked  Allspice,/ingredient/14-Allspice,../images/ingredients/Allspice-Medium.png
74,1 one-inch  Cinnamon,/ingredient/122-Cinnamon,../images/ingredients/Cinnamon-Medium.png
74,3-6 crushed  Anise,/ingredient/22-Anise,../images/ingredients/Anise-Medium.png
74,1/8 tsp powdered  Coriander,/ingredient/147-Coriander,../images/ingredients/Coriander-Medium.png
74,1 tblsp fresh chopped  Marjoram leaves,/ingredient/325-Marjoram-leaves,../images/ingredients/Marjoram leaves-Medium.png
74,1.5 cup  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
74,1/2 cup granulated  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
74,1/4 cup  Water,/ingredient/513-Water,../images/ingredients/Water-Medium.png
74,1 drop yellow  Food coloring,/ingredient/210-Food-coloring,../images/ingredients/Food coloring-Medium.png
74,1 drop green  Food coloring,/ingredient/210-Food-coloring,../images/ingredients/Food coloring-Medium.png
75,4 cl  Orange juice,/ingredient/352-Orange-juice,../images/ingredients/Orange juice-Medium.png
75,3 cl  Grapefruit juice,/ingredient/242-Grapefruit-juice,../images/ingredients/Grapefruit juice-Medium.png
75,1 cl  Apple juice,/ingredient/28-Apple-juice,../images/ingredients/Apple juice-Medium.png
75,1  Maraschino cherry,/ingredient/322-Maraschino-cherry,../images/ingredients/Maraschino cherry-Medium.png
76,100 ml Aperol,/ingredient/24-Aperol,../images/ingredients/Aperol-Medium.png
76,150 ml Prosecco,/ingredient/542-Prosecco,../images/ingredients/Prosecco-Medium.png
76,Top Soda Water,/ingredient/455-Soda-Water,../images/ingredients/Soda Water-Medium.png
77,1 cup  Berries,/ingredient/54-Berries,../images/ingredients/Berries-Medium.png
77,2  Apple,/ingredient/30-Apple,../images/ingredients/Apple-Medium.png
78,4 qt  Apple cider,/ingredient/27-Apple-cider,../images/ingredients/Apple cider-Medium.png
78,1 cup  Brown sugar,/ingredient/77-Brown-sugar,../images/ingredients/Brown sugar-Medium.png
78,6 oz frozen  Lemonade,/ingredient/300-Lemonade,../images/ingredients/Lemonade-Medium.png
78,6 oz frozen  Orange juice,/ingredient/352-Orange-juice,../images/ingredients/Orange juice-Medium.png
78,6 whole  Cloves,/ingredient/126-Cloves,../images/ingredients/Cloves-Medium.png
78,6 whole  Allspice,/ingredient/14-Allspice,../images/ingredients/Allspice-Medium.png
78,1 tsp ground  Nutmeg,/ingredient/344-Nutmeg,../images/ingredients/Nutmeg-Medium.png
78,3 sticks  Cinnamon,/ingredient/122-Cinnamon,../images/ingredients/Cinnamon-Medium.png
79,3 oz  Tequila,/ingredient/4-Tequila,../images/ingredients/Tequila-Medium.png
79,12 oz  Apple cider,/ingredient/27-Apple-cider,../images/ingredients/Apple cider-Medium.png
80,Chopped Lime,/ingredient/312-Lime,../images/ingredients/Lime-Medium.png
80,1 shot Apple Schnapps,/ingredient/29-Apple-Schnapps,../images/ingredients/Apple Schnapps-Medium.png
80,1 shot Cognac,/ingredient/141-Cognac,../images/ingredients/Cognac-Medium.png
80,Top Ginger,/ingredient/230-Ginger,../images/ingredients/Ginger-Medium.png
81,2 cups  Apple juice,/ingredient/28-Apple-juice,../images/ingredients/Apple juice-Medium.png
81,1 large  Carrot,/ingredient/-Carrot,../images/ingredients/Carrot-Medium.png
82,3 parts  Apple juice,/ingredient/28-Apple-juice,../images/ingredients/Apple juice-Medium.png
82,1 part  Malibu rum,/ingredient/315-Malibu-rum,../images/ingredients/Malibu rum-Medium.png
82,3 dashes  Cinnamon,/ingredient/122-Cinnamon,../images/ingredients/Cinnamon-Medium.png
83,1 part  7-Up,/ingredient/572-7-Up,../images/ingredients/7-Up-Medium.png
83,1 part  Apple schnapps,/ingredient/29-Apple-schnapps,../images/ingredients/Apple schnapps-Medium.png
84,1 oz  Applejack,/ingredient/31-Applejack,../images/ingredients/Applejack-Medium.png
84,1 oz  Triple sec,/ingredient/498-Triple-sec,../images/ingredients/Triple sec-Medium.png
84,1 oz  Lemon juice,/ingredient/293-Lemon-juice,../images/ingredients/Lemon juice-Medium.png
85,1 oz  Jack Daniels,/ingredient/275-Jack-Daniels,../images/ingredients/Jack Daniels-Medium.png
85,1/2 oz  Midori melon liqueur,/ingredient/331-Midori-melon-liqueur,../images/ingredients/Midori melon liqueur-Medium.png
85,2 oz  Sour mix,/ingredient/457-Sour-mix,../images/ingredients/Sour mix-Medium.png
86,1 1/2 oz  Light rum,/ingredient/305-Light-rum,../images/ingredients/Light rum-Medium.png
86,1 oz  Apricot brandy,/ingredient/32-Apricot-brandy,../images/ingredients/Apricot brandy-Medium.png
86,1 tsp  Triple sec,/ingredient/498-Triple-sec,../images/ingredients/Triple sec-Medium.png
86,1/2 oz  Lemon juice,/ingredient/293-Lemon-juice,../images/ingredients/Lemon juice-Medium.png
86,1  Egg white,/ingredient/192-Egg-white,../images/ingredients/Egg white-Medium.png
86,1  Orange,/ingredient/359-Orange,../images/ingredients/Orange-Medium.png
87,1 qt  Apricot brandy,/ingredient/32-Apricot-brandy,../images/ingredients/Apricot brandy-Medium.png
87,4 fifth  Champagne,/ingredient/97-Champagne,../images/ingredients/Champagne-Medium.png
87,1 fifth  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
87,4 L  7-Up,/ingredient/572-7-Up,../images/ingredients/7-Up-Medium.png
87,1/2 gal  Orange juice,/ingredient/352-Orange-juice,../images/ingredients/Orange juice-Medium.png
88,2 oz Hpnotiq,/ingredient/268-Hpnotiq,../images/ingredients/Hpnotiq-Medium.png
88,1 oz Pineapple Juice,/ingredient/393-Pineapple-Juice,../images/ingredients/Pineapple Juice-Medium.png
88,1 oz Banana Liqueur,/ingredient/44-Banana-Liqueur,../images/ingredients/Banana Liqueur-Medium.png
89,2 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
89,1 oz Green Ginger  Wine,/ingredient/528-Wine,../images/ingredients/Wine-Medium.png
89,1 tsp  Benedictine,/ingredient/53-Benedictine,../images/ingredients/Benedictine-Medium.png
89,1  Lime,/ingredient/312-Lime,../images/ingredients/Lime-Medium.png
90,1/3 part  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
90,1/3 part  Grape soda,/ingredient/241-Grape-soda,../images/ingredients/Grape soda-Medium.png
90,1/3 part  Orange juice,/ingredient/352-Orange-juice,../images/ingredients/Orange juice-Medium.png
90,lots  Ice,/ingredient/270-Ice,../images/ingredients/Ice-Medium.png
90,1 dash  Candy,/ingredient/85-Candy,../images/ingredients/Candy-Medium.png
91,5 oz blue  Maui,/ingredient/327-Maui,../images/ingredients/Maui-Medium.png
91,5 oz  Mountain Dew,/ingredient/338-Mountain-Dew,../images/ingredients/Mountain Dew-Medium.png
91,cubes Ice,/ingredient/270-Ice,../images/ingredients/Ice-Medium.png
92,Chilled  Champagne,/ingredient/97-Champagne,../images/ingredients/Champagne-Medium.png
92,1 tsp  Green Creme de Menthe,/ingredient/246-Green-Creme-de-Menthe,../images/ingredients/Green Creme de Menthe-Medium.png
93,1/3 oz  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
93,1/3 oz  Midori melon liqueur,/ingredient/331-Midori-melon-liqueur,../images/ingredients/Midori melon liqueur-Medium.png
93,1/3 oz  Sweet and sour,/ingredient/480-Sweet-and-sour,../images/ingredients/Sweet and sour-Medium.png
94,2 shots  Absolut Vodka,/ingredient/8-Absolut-Vodka,../images/ingredients/Absolut Vodka-Medium.png
94,12 oz lemon  Iced tea,/ingredient/271-Iced-tea,../images/ingredients/Iced tea-Medium.png
95,1 shot  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
95,1 shot  Malibu rum,/ingredient/315-Malibu-rum,../images/ingredients/Malibu rum-Medium.png
95,1 shot  Gold tequila,/ingredient/234-Gold-tequila,../images/ingredients/Gold tequila-Medium.png
95,1 splash  Orange juice,/ingredient/352-Orange-juice,../images/ingredients/Orange juice-Medium.png
95,1 splash  Pineapple juice,/ingredient/393-Pineapple-juice,../images/ingredients/Pineapple juice-Medium.png
95,1 splash  Cream of coconut,/ingredient/158-Cream-of-coconut,../images/ingredients/Cream of coconut-Medium.png
95,1 dash  Grenadine,/ingredient/250-Grenadine,../images/ingredients/Grenadine-Medium.png
95,crushed  Ice,/ingredient/270-Ice,../images/ingredients/Ice-Medium.png
95,1 wedge  Pineapple,/ingredient/397-Pineapple,../images/ingredients/Pineapple-Medium.png
96,30 ml  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
96,30 ml  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
96,45 ml  Lime juice cordial,/ingredient/307-Lime-juice-cordial,../images/ingredients/Lime juice cordial-Medium.png
96,1/2 glass crushed  Ice,/ingredient/270-Ice,../images/ingredients/Ice-Medium.png
97,2 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
97,1/2 oz  Grand Marnier,/ingredient/238-Grand-Marnier,../images/ingredients/Grand Marnier-Medium.png
97,2 tsp  Lemon juice,/ingredient/293-Lemon-juice,../images/ingredients/Lemon juice-Medium.png
97,1 twist of  Lemon peel,/ingredient/294-Lemon-peel,../images/ingredients/Lemon peel-Medium.png
98,1 1/2 tsp  Sweet Vermouth,/ingredient/482-Sweet-Vermouth,../images/ingredients/Sweet Vermouth-Medium.png
98,1 1/2 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
98,2 dashes  Bitters,/ingredient/56-Bitters,../images/ingredients/Bitters-Medium.png
99,1 quart black  Tea,/ingredient/486-Tea,../images/ingredients/Tea-Medium.png
99,1 quart  Rye whiskey,/ingredient/436-Rye-whiskey,../images/ingredients/Rye whiskey-Medium.png
99,1 fifth  Red wine,/ingredient/425-Red-wine,../images/ingredients/Red wine-Medium.png
99,1 pint Jamaican  Rum,/ingredient/3-Rum,../images/ingredients/Rum-Medium.png
99,1/2 pint  Brandy,/ingredient/74-Brandy,../images/ingredients/Brandy-Medium.png
99,1 1/2 oz  Benedictine,/ingredient/53-Benedictine,../images/ingredients/Benedictine-Medium.png
99,1 pint  Orange juice,/ingredient/352-Orange-juice,../images/ingredients/Orange juice-Medium.png
99,1/2 pint  Lemon juice,/ingredient/293-Lemon-juice,../images/ingredients/Lemon juice-Medium.png
100,1 oz  Absolut Vodka,/ingredient/8-Absolut-Vodka,../images/ingredients/Absolut Vodka-Medium.png
100,1 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
100,4 oz  Tonic water,/ingredient/497-Tonic-water,../images/ingredients/Tonic water-Medium.png
101,2 cl Smirnoff  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
101,2 cl  Southern Comfort,/ingredient/458-Southern-Comfort,../images/ingredients/Southern Comfort-Medium.png
101,2 cl  Passion fruit syrup,/ingredient/373-Passion-fruit-syrup,../images/ingredients/Passion fruit syrup-Medium.png
101,6 cl  Sweet and sour,/ingredient/480-Sweet-and-sour,../images/ingredients/Sweet and sour-Medium.png
101,1 dash  Club soda,/ingredient/127-Club-soda,../images/ingredients/Club soda-Medium.png
102,5 oz  Lemonade,/ingredient/300-Lemonade,../images/ingredients/Lemonade-Medium.png
102,1 oz  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
102,1/2 oz  Blue Curacao,/ingredient/67-Blue-Curacao,../images/ingredients/Blue Curacao-Medium.png
102,1/2 oz  Triple sec,/ingredient/498-Triple-sec,../images/ingredients/Triple sec-Medium.png
102,Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
102,Ice,/ingredient/270-Ice,../images/ingredients/Ice-Medium.png
103,1 oz  Jägermeister,/ingredient/278-Jägermeister,../images/ingredients/Jägermeister-Medium.png
103,1 oz  Goldschlager,/ingredient/235-Goldschlager,../images/ingredients/Goldschlager-Medium.png
104,4 cl  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
104,1 dash  Lime juice,/ingredient/308-Lime-juice,../images/ingredients/Lime juice-Medium.png
104,Soda water,/ingredient/455-Soda-water,../images/ingredients/Soda water-Medium.png
105,1 1/2 oz Campari,/ingredient/83-Campari,../images/ingredients/Campari-Medium.png
105,2 1/2 oz Orange Juice,/ingredient/352-Orange-Juice,../images/ingredients/Orange Juice-Medium.png
105,2 1/2 oz Ginger Beer,/ingredient/229-Ginger-Beer,../images/ingredients/Ginger Beer-Medium.png
105,Garnish with Orange Peel,/ingredient/354-Orange-Peel,../images/ingredients/Orange Peel-Medium.png
106,1 shot  Crown Royal,/ingredient/168-Crown-Royal,../images/ingredients/Crown Royal-Medium.png
106,1 shot  Kahlua,/ingredient/282-Kahlua,../images/ingredients/Kahlua-Medium.png
106,Fill with  Cream,/ingredient/161-Cream,../images/ingredients/Cream-Medium.png
107,3 parts Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
107,1 part  Pisang Ambon,/ingredient/399-Pisang-Ambon,../images/ingredients/Pisang Ambon-Medium.png
107,6 parts  Apple juice,/ingredient/28-Apple-juice,../images/ingredients/Apple juice-Medium.png
107,1 1/2 part  Lemon juice,/ingredient/293-Lemon-juice,../images/ingredients/Lemon juice-Medium.png
107,Lemonade,/ingredient/300-Lemonade,../images/ingredients/Lemonade-Medium.png
108,4.5 cl Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
108,1.5 cl lemon juice,/ingredient/293-lemon-juice,../images/ingredients/lemon juice-Medium.png
108,1.5 cl maraschino liqueur,/ingredient/323-maraschino-liqueur,../images/ingredients/maraschino liqueur-Medium.png
109,1 can  Lemonade,/ingredient/300-Lemonade,../images/ingredients/Lemonade-Medium.png
109,5 oz  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
109,7 oz  Rum,/ingredient/3-Rum,../images/ingredients/Rum-Medium.png
109,About 1 bottle  Ginger ale,/ingredient/228-Ginger-ale,../images/ingredients/Ginger ale-Medium.png
110,1/3  Baileys irish cream,/ingredient/43-Baileys-irish-cream,../images/ingredients/Baileys irish cream-Medium.png
110,1/3  Grand Marnier,/ingredient/238-Grand-Marnier,../images/ingredients/Grand Marnier-Medium.png
110,1/4  Kahlua,/ingredient/282-Kahlua,../images/ingredients/Kahlua-Medium.png
111,1/3 shot  Kahlua,/ingredient/282-Kahlua,../images/ingredients/Kahlua-Medium.png
111,1/3 shot  Sambuca,/ingredient/440-Sambuca,../images/ingredients/Sambuca-Medium.png
111,1/3 shot  Grand Marnier,/ingredient/238-Grand-Marnier,../images/ingredients/Grand Marnier-Medium.png
112,2 oz  Kahlua,/ingredient/282-Kahlua,../images/ingredients/Kahlua-Medium.png
112,8 oz  Milk,/ingredient/333-Milk,../images/ingredients/Milk-Medium.png
112,2 scoops  Vanilla ice-cream,/ingredient/503-Vanilla-ice-cream,../images/ingredients/Vanilla ice-cream-Medium.png
113,2 1/2 oz  Kahlua,/ingredient/282-Kahlua,../images/ingredients/Kahlua-Medium.png
113,1/2 oz  Baileys irish cream,/ingredient/43-Baileys-irish-cream,../images/ingredients/Baileys irish cream-Medium.png
114,1 3/4 oz Bacardi  Light rum,/ingredient/305-Light-rum,../images/ingredients/Light rum-Medium.png
114,1 oz  Lime juice,/ingredient/308-Lime-juice,../images/ingredients/Lime juice-Medium.png
114,1/2 tsp  Sugar syrup,/ingredient/475-Sugar-syrup,../images/ingredients/Sugar syrup-Medium.png
114,1 dash  Grenadine,/ingredient/250-Grenadine,../images/ingredients/Grenadine-Medium.png
115,3 parts Rum,/ingredient/3-Rum,../images/ingredients/Rum-Medium.png
115,1 part Dark Rum,/ingredient/179-Dark-Rum,../images/ingredients/Dark Rum-Medium.png
115,1 part Banana liqueur,/ingredient/44-Banana-liqueur,../images/ingredients/Banana liqueur-Medium.png
115,1 part Grenadine,/ingredient/250-Grenadine,../images/ingredients/Grenadine-Medium.png
115,2 parts Pineapple Juice,/ingredient/393-Pineapple-Juice,../images/ingredients/Pineapple Juice-Medium.png
115,2 parts Orange Juice,/ingredient/352-Orange-Juice,../images/ingredients/Orange Juice-Medium.png
115,1 part Sweet and Sour,/ingredient/480-Sweet-and-Sour,../images/ingredients/Sweet and Sour-Medium.png
116,2 oz  Baileys irish cream,/ingredient/43-Baileys-irish-cream,../images/ingredients/Baileys irish cream-Medium.png
116,2 scoops  Vanilla ice-cream,/ingredient/503-Vanilla-ice-cream,../images/ingredients/Vanilla ice-cream-Medium.png
116,Cream,/ingredient/161-Cream,../images/ingredients/Cream-Medium.png
117,1 1/2 oz  Scotch,/ingredient/5-Scotch,../images/ingredients/Scotch-Medium.png
117,1/2 oz  Sweet Vermouth,/ingredient/482-Sweet-Vermouth,../images/ingredients/Sweet Vermouth-Medium.png
117,1/2 oz  Dry Vermouth,/ingredient/189-Dry-Vermouth,../images/ingredients/Dry Vermouth-Medium.png
117,2 dashes  Bitters,/ingredient/56-Bitters,../images/ingredients/Bitters-Medium.png
118,Juice of 1/2  Cantaloupe,/ingredient/86-Cantaloupe,../images/ingredients/Cantaloupe-Medium.png
118,1  Banana,/ingredient/47-Banana,../images/ingredients/Banana-Medium.png
119,1 oz Malibu Rum,/ingredient/315-Malibu-Rum,../images/ingredients/Malibu Rum-Medium.png
119,1 oz Banana Liqueur,/ingredient/44-Banana-Liqueur,../images/ingredients/Banana Liqueur-Medium.png
119,Top Pineapple Juice,/ingredient/393-Pineapple-Juice,../images/ingredients/Pineapple Juice-Medium.png
120,1 1/2 oz  Light rum,/ingredient/305-Light-rum,../images/ingredients/Light rum-Medium.png
120,1 tblsp  Triple sec,/ingredient/498-Triple-sec,../images/ingredients/Triple sec-Medium.png
120,1  Banana,/ingredient/47-Banana,../images/ingredients/Banana-Medium.png
120,1 1/2 oz  Lime juice,/ingredient/308-Lime-juice,../images/ingredients/Lime juice-Medium.png
120,1 tsp  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
120,1  Cherry,/ingredient/106-Cherry,../images/ingredients/Cherry-Medium.png
121,10 cl cold  Milk,/ingredient/333-Milk,../images/ingredients/Milk-Medium.png
121,4 cl  Orange juice,/ingredient/352-Orange-juice,../images/ingredients/Orange juice-Medium.png
121,2 tsp  Sugar syrup,/ingredient/475-Sugar-syrup,../images/ingredients/Sugar syrup-Medium.png
121,1/2  Banana,/ingredient/47-Banana,../images/ingredients/Banana-Medium.png
122,1/2 lb frozen  Strawberries,/ingredient/470-Strawberries,../images/ingredients/Strawberries-Medium.png
122,1 frozen  Banana,/ingredient/47-Banana,../images/ingredients/Banana-Medium.png
122,1 cup plain  Yoghurt,/ingredient/533-Yoghurt,../images/ingredients/Yoghurt-Medium.png
122,1 cup  Milk,/ingredient/333-Milk,../images/ingredients/Milk-Medium.png
122,"to taste
 Honey",/ingredient/260-Honey,../images/ingredients/Honey-Medium.png
123,1/2 lb frozen  Strawberries,/ingredient/470-Strawberries,../images/ingredients/Strawberries-Medium.png
123,1 frozen  Banana,/ingredient/47-Banana,../images/ingredients/Banana-Medium.png
123,2 cups fresh  Apple juice,/ingredient/28-Apple-juice,../images/ingredients/Apple juice-Medium.png
124,4.5 cl Rum,/ingredient/3-Rum,../images/ingredients/Rum-Medium.png
124,1.5 cl Galliano,/ingredient/223-Galliano,../images/ingredients/Galliano-Medium.png
124,6 cl Pineapple Juice,/ingredient/393-Pineapple-Juice,../images/ingredients/Pineapple Juice-Medium.png
124,1 dash Lime Juice,/ingredient/308-Lime-Juice,../images/ingredients/Lime Juice-Medium.png
124,top up  Prosecco,/ingredient/542-Prosecco,../images/ingredients/Prosecco-Medium.png
125,6 cl Gold rum,/ingredient/233-Gold-rum,../images/ingredients/Gold rum-Medium.png
125,2 cl Orange Juice,/ingredient/352-Orange-Juice,../images/ingredients/Orange Juice-Medium.png
125,2 cl Lime Juice,/ingredient/308-Lime-Juice,../images/ingredients/Lime Juice-Medium.png
125,2 jiggers Triple Sec,/ingredient/498-Triple-Sec,../images/ingredients/Triple Sec-Medium.png
126,2 cl  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
